,zcta,0,1,radm_rate
10365,75127,1.0,0.0,0.0
10366,75134,1.0,0.0,0.0
10367,75135,0.0,1.0,0.0
10368,75137,2.0,0.0,0.0
10369,75140,1.0,0.0,0.0
10370,75142,1.0,0.0,0.0
10371,75143,3.0,1.0,0.25
10372,75144,1.0,0.0,0.0
10373,75146,1.0,0.0,0.0
10374,75147,6.0,0.0,0.0
10375,75148,1.0,0.0,0.0
10376,75149,5.0,0.0,0.0
10377,75150,2.0,1.0,0.3333333333333333
10378,75152,1.0,0.0,0.0
10379,75154,6.0,0.0,0.0
10380,75156,4.0,1.0,0.2
10381,75160,3.0,1.0,0.25
10382,75161,3.0,0.0,0.0
10383,75165,6.0,0.0,0.0
10384,75167,2.0,0.0,0.0
10385,75169,1.0,0.0,0.0
10386,75173,2.0,0.0,0.0
10387,75182,1.0,0.0,0.0
10388,75189,3.0,0.0,0.0
10389,75201,2.0,0.0,0.0
10390,75203,1.0,0.0,0.0
10391,75204,2.0,0.0,0.0
10392,75205,2.0,1.0,0.3333333333333333
10393,75206,1.0,0.0,0.0
10394,75208,3.0,1.0,0.25
10395,75211,4.0,0.0,0.0
10396,75212,1.0,1.0,0.5
10397,75214,4.0,0.0,0.0
10398,75215,2.0,0.0,0.0
10399,75216,2.0,0.0,0.0
10400,75217,4.0,0.0,0.0
10401,75218,2.0,0.0,0.0
10402,75219,4.0,0.0,0.0
10403,75220,2.0,0.0,0.0
10404,75223,2.0,0.0,0.0
10405,75224,3.0,0.0,0.0
10406,75225,5.0,0.0,0.0
10407,75227,5.0,0.0,0.0
10408,75228,2.0,1.0,0.3333333333333333
10409,75229,2.0,0.0,0.0
10410,75230,3.0,1.0,0.25
10411,75231,2.0,0.0,0.0
10412,75232,2.0,0.0,0.0
10413,75234,2.0,1.0,0.3333333333333333
10414,75236,1.0,0.0,0.0
10415,75237,1.0,0.0,0.0
10416,75238,1.0,0.0,0.0
10417,75240,1.0,0.0,0.0
10418,75241,1.0,0.0,0.0
10419,75243,5.0,0.0,0.0
10420,75244,1.0,0.0,0.0
10421,75248,8.0,2.0,0.2
10422,75251,1.0,0.0,0.0
10423,75252,6.0,0.0,0.0
10424,75253,2.0,0.0,0.0
10425,75254,3.0,1.0,0.25
10426,75287,3.0,0.0,0.0
10427,75401,2.0,1.0,0.3333333333333333
10428,75402,8.0,2.0,0.2
10429,75407,2.0,0.0,0.0
10430,75409,2.0,0.0,0.0
10431,75414,2.0,0.0,0.0
10432,75415,1.0,0.0,0.0
10433,75417,1.0,0.0,0.0
10434,75418,3.0,0.0,0.0
10435,75422,1.0,0.0,0.0
10436,75423,1.0,0.0,0.0
10437,75424,2.0,0.0,0.0
10438,75428,1.0,0.0,0.0
10439,75433,2.0,0.0,0.0
10440,75436,1.0,0.0,0.0
10441,75437,1.0,0.0,0.0
10442,75440,1.0,0.0,0.0
10443,75442,2.0,0.0,0.0
10444,75452,1.0,0.0,0.0
10445,75453,2.0,0.0,0.0
10446,75454,1.0,0.0,0.0
10447,75455,2.0,0.0,0.0
10448,75457,1.0,0.0,0.0
10449,75460,5.0,0.0,0.0
10450,75462,3.0,1.0,0.25
10451,75471,1.0,0.0,0.0
10452,75472,1.0,1.0,0.5
10453,75474,5.0,0.0,0.0
10454,75478,1.0,0.0,0.0
10455,75482,6.0,0.0,0.0
10456,75489,1.0,1.0,0.5
10457,75490,0.0,2.0,0.0
10458,75491,5.0,0.0,0.0
10459,75494,2.0,0.0,0.0
10460,75496,0.0,1.0,0.0
10461,75497,2.0,0.0,0.0
10462,75501,5.0,0.0,0.0
10463,75503,5.0,0.0,0.0
10464,75551,2.0,1.0,0.3333333333333333
10465,75560,1.0,0.0,0.0
10466,75561,1.0,0.0,0.0
10467,75563,1.0,0.0,0.0
10468,75566,1.0,0.0,0.0
10469,75570,2.0,0.0,0.0
10470,75571,1.0,0.0,0.0
10471,75572,0.0,1.0,0.0
10472,75574,1.0,0.0,0.0
10473,75602,1.0,1.0,0.5
10474,75603,2.0,0.0,0.0
10475,75604,4.0,0.0,0.0
10476,75605,3.0,0.0,0.0
10477,75630,2.0,0.0,0.0
10478,75633,3.0,1.0,0.25
10479,75638,2.0,0.0,0.0
10480,75644,2.0,0.0,0.0
10481,75645,1.0,1.0,0.5
10482,75650,3.0,0.0,0.0
10483,75652,2.0,1.0,0.3333333333333333
10484,75654,2.0,0.0,0.0
10485,75656,2.0,0.0,0.0
10486,75657,3.0,0.0,0.0
10487,75661,1.0,0.0,0.0
10488,75662,6.0,0.0,0.0
10489,75667,1.0,0.0,0.0
10490,75668,0.0,1.0,0.0
10491,75669,1.0,0.0,0.0
10492,75670,1.0,0.0,0.0
10493,75672,1.0,0.0,0.0
10494,75683,1.0,0.0,0.0
10495,75684,1.0,0.0,0.0
10496,75686,2.0,0.0,0.0
10497,75701,5.0,0.0,0.0
10498,75703,7.0,1.0,0.125
10499,75704,1.0,0.0,0.0
10500,75706,1.0,0.0,0.0
10501,75707,0.0,1.0,0.0
10502,75708,2.0,0.0,0.0
10503,75709,2.0,0.0,0.0
10504,75750,1.0,0.0,0.0
10505,75751,4.0,0.0,0.0
10506,75752,4.0,0.0,0.0
10507,75754,1.0,1.0,0.5
10508,75756,2.0,0.0,0.0
10509,75757,3.0,0.0,0.0
10510,75758,1.0,1.0,0.5
10511,75762,4.0,0.0,0.0
10512,75763,2.0,0.0,0.0
10513,75765,4.0,1.0,0.2
10514,75766,3.0,0.0,0.0
10515,75770,2.0,1.0,0.3333333333333333
10516,75771,7.0,0.0,0.0
10517,75773,4.0,0.0,0.0
10518,75778,1.0,0.0,0.0
10519,75783,1.0,0.0,0.0
10520,75789,2.0,0.0,0.0
10521,75791,1.0,0.0,0.0
10522,75801,1.0,0.0,0.0
10523,75803,3.0,0.0,0.0
10524,75833,1.0,0.0,0.0
10525,75835,1.0,1.0,0.5
10526,75839,0.0,1.0,0.0
10527,75840,2.0,0.0,0.0
10528,75844,2.0,0.0,0.0
10529,75846,0.0,1.0,0.0
10530,75855,3.0,0.0,0.0
10531,75858,1.0,0.0,0.0
10532,75860,2.0,0.0,0.0
10533,75862,1.0,0.0,0.0
10534,75901,2.0,0.0,0.0
10535,75904,5.0,0.0,0.0
10536,75925,1.0,0.0,0.0
10537,75931,1.0,0.0,0.0
10538,75932,1.0,0.0,0.0
10539,75935,1.0,1.0,0.5
10540,75938,1.0,0.0,0.0
10541,75939,1.0,0.0,0.0
10542,75946,2.0,0.0,0.0
10543,75948,3.0,0.0,0.0
10544,75949,1.0,0.0,0.0
10545,75951,2.0,0.0,0.0
10546,75954,2.0,1.0,0.3333333333333333
10547,75956,2.0,1.0,0.3333333333333333
10548,75961,1.0,0.0,0.0
10549,75964,1.0,0.0,0.0
10550,75965,4.0,0.0,0.0
10551,75966,2.0,0.0,0.0
10552,75969,2.0,0.0,0.0
10553,75972,1.0,0.0,0.0
10554,75975,1.0,0.0,0.0
10555,75977,1.0,0.0,0.0
10556,75978,0.0,1.0,0.0
10557,75979,1.0,1.0,0.5
10558,76006,2.0,0.0,0.0
10559,76008,2.0,0.0,0.0
10560,76009,4.0,0.0,0.0
10561,76012,3.0,0.0,0.0
10562,76013,7.0,0.0,0.0
10563,76015,1.0,0.0,0.0
10564,76016,4.0,0.0,0.0
10565,76017,3.0,0.0,0.0
10566,76018,1.0,0.0,0.0
10567,76020,4.0,1.0,0.2
10568,76021,6.0,0.0,0.0
10569,76023,1.0,0.0,0.0
10570,76028,2.0,0.0,0.0
10571,76031,2.0,0.0,0.0
10572,76033,2.0,0.0,0.0
10573,76034,2.0,0.0,0.0
10574,76036,4.0,0.0,0.0
10575,76039,1.0,0.0,0.0
10576,76040,3.0,0.0,0.0
10577,76043,0.0,1.0,0.0
10578,76044,1.0,0.0,0.0
10579,76048,0.0,1.0,0.0
10580,76049,5.0,0.0,0.0
10581,76050,2.0,0.0,0.0
10582,76051,5.0,2.0,0.2857142857142857
10583,76052,2.0,0.0,0.0
10584,76053,1.0,0.0,0.0
10585,76054,1.0,0.0,0.0
10586,76058,1.0,0.0,0.0
10587,76060,1.0,0.0,0.0
10588,76063,5.0,1.0,0.16666666666666666
10589,76065,1.0,2.0,0.6666666666666666
10590,76067,3.0,2.0,0.4
10591,76073,2.0,0.0,0.0
10592,76078,2.0,0.0,0.0
10593,76082,2.0,0.0,0.0
10594,76084,1.0,1.0,0.5
10595,76085,4.0,0.0,0.0
10596,76086,7.0,0.0,0.0
10597,76087,7.0,1.0,0.125
10598,76088,4.0,0.0,0.0
10599,76092,1.0,0.0,0.0
10600,76093,1.0,0.0,0.0
10601,76102,2.0,0.0,0.0
10602,76103,1.0,1.0,0.5
10603,76106,1.0,2.0,0.6666666666666666
10604,76107,5.0,1.0,0.16666666666666666
10605,76108,5.0,1.0,0.16666666666666666
10606,76109,0.0,1.0,0.0
10607,76110,2.0,0.0,0.0
10608,76111,2.0,0.0,0.0
10609,76112,3.0,0.0,0.0
10610,76114,1.0,0.0,0.0
10611,76115,0.0,1.0,0.0
10612,76116,3.0,0.0,0.0
10613,76117,1.0,0.0,0.0
10614,76119,3.0,1.0,0.25
10615,76123,2.0,1.0,0.3333333333333333
10616,76126,3.0,0.0,0.0
10617,76132,2.0,0.0,0.0
10618,76133,3.0,0.0,0.0
10619,76134,3.0,0.0,0.0
10620,76137,4.0,0.0,0.0
10621,76140,1.0,0.0,0.0
10622,76148,0.0,1.0,0.0
10623,76155,1.0,0.0,0.0
10624,76164,2.0,0.0,0.0
10625,76177,1.0,0.0,0.0
10626,76179,4.0,0.0,0.0
10627,76180,5.0,1.0,0.16666666666666666
10628,76182,5.0,0.0,0.0
10629,76201,4.0,0.0,0.0
10630,76205,3.0,0.0,0.0
10631,76207,4.0,0.0,0.0
10632,76208,5.0,1.0,0.16666666666666666
10633,76209,2.0,0.0,0.0
10634,76210,2.0,0.0,0.0
10635,76226,1.0,0.0,0.0
10636,76227,1.0,0.0,0.0
10637,76230,1.0,0.0,0.0
10638,76233,1.0,0.0,0.0
10639,76234,1.0,1.0,0.5
10640,76240,2.0,2.0,0.5
10641,76244,4.0,1.0,0.2
10642,76247,1.0,0.0,0.0
10643,76248,7.0,0.0,0.0
10644,76249,3.0,0.0,0.0
10645,76255,2.0,0.0,0.0
10646,76259,1.0,0.0,0.0
10647,76262,2.0,0.0,0.0
10648,76265,1.0,0.0,0.0
10649,76266,2.0,0.0,0.0
10650,76273,1.0,0.0,0.0
10651,76301,2.0,0.0,0.0
10652,76302,2.0,0.0,0.0
10653,76305,1.0,0.0,0.0
10654,76306,3.0,0.0,0.0
10655,76308,6.0,0.0,0.0
10656,76309,1.0,0.0,0.0
10657,76310,5.0,0.0,0.0
10658,76365,1.0,0.0,0.0
10659,76367,2.0,0.0,0.0
10660,76401,2.0,0.0,0.0
10661,76424,5.0,1.0,0.16666666666666666
10662,76426,3.0,0.0,0.0
10663,76429,1.0,0.0,0.0
10664,76437,1.0,0.0,0.0
10665,76444,1.0,1.0,0.5
10666,76445,1.0,0.0,0.0
10667,76448,2.0,0.0,0.0
10668,76450,3.0,1.0,0.25
10669,76453,1.0,0.0,0.0
10670,76462,1.0,0.0,0.0
10671,76470,0.0,1.0,0.0
10672,76472,1.0,0.0,0.0
10673,76475,1.0,0.0,0.0
10674,76487,1.0,0.0,0.0
10675,76490,1.0,0.0,0.0
10676,76491,1.0,0.0,0.0
10677,76501,4.0,0.0,0.0
10678,76502,6.0,2.0,0.25
10679,76504,0.0,1.0,0.0
10680,76511,1.0,0.0,0.0
10681,76513,2.0,1.0,0.3333333333333333
10682,76520,1.0,0.0,0.0
10683,76522,6.0,0.0,0.0
10684,76527,1.0,0.0,0.0
10685,76528,3.0,1.0,0.25
10686,76530,1.0,0.0,0.0
10687,76531,2.0,0.0,0.0
10688,76539,2.0,0.0,0.0
10689,76541,1.0,0.0,0.0
10690,76542,4.0,0.0,0.0
10691,76543,2.0,0.0,0.0
10692,76544,1.0,0.0,0.0
10693,76548,2.0,1.0,0.3333333333333333
10694,76549,2.0,1.0,0.3333333333333333
10695,76550,1.0,0.0,0.0
10696,76557,2.0,0.0,0.0
10697,76559,1.0,1.0,0.5
10698,76567,2.0,0.0,0.0
10699,76574,3.0,0.0,0.0
10700,76579,1.0,0.0,0.0
10701,76621,2.0,0.0,0.0
10702,76622,1.0,1.0,0.5
10703,76623,1.0,0.0,0.0
10704,76624,1.0,0.0,0.0
10705,76630,2.0,0.0,0.0
10706,76638,1.0,0.0,0.0
10707,76639,2.0,0.0,0.0
10708,76640,1.0,0.0,0.0
10709,76641,1.0,0.0,0.0
10710,76643,4.0,0.0,0.0
10711,76645,3.0,0.0,0.0
10712,76652,1.0,0.0,0.0
10713,76655,2.0,0.0,0.0
10714,76656,1.0,0.0,0.0
10715,76657,1.0,0.0,0.0
10716,76665,1.0,0.0,0.0
10717,76670,2.0,0.0,0.0
10718,76676,1.0,0.0,0.0
10719,76679,1.0,0.0,0.0
10720,76682,1.0,0.0,0.0
10721,76687,1.0,0.0,0.0
10722,76690,1.0,0.0,0.0
10723,76692,4.0,1.0,0.2
10724,76701,1.0,0.0,0.0
10725,76704,1.0,1.0,0.5
10726,76705,1.0,1.0,0.5
10727,76706,1.0,2.0,0.6666666666666666
10728,76708,3.0,1.0,0.25
10729,76710,3.0,1.0,0.25
10730,76711,0.0,1.0,0.0
10731,76712,0.0,2.0,0.0
10732,76801,4.0,2.0,0.3333333333333333
10733,76802,1.0,0.0,0.0
10734,76821,2.0,0.0,0.0
10735,76823,1.0,0.0,0.0
10736,76825,2.0,1.0,0.3333333333333333
10737,76832,1.0,0.0,0.0
10738,76834,3.0,0.0,0.0
10739,76844,1.0,0.0,0.0
10740,76856,1.0,0.0,0.0
10741,76864,1.0,0.0,0.0
10742,76870,1.0,0.0,0.0
10743,76872,1.0,0.0,0.0
10744,76877,0.0,1.0,0.0
10745,76901,4.0,1.0,0.2
10746,76903,3.0,1.0,0.25
10747,76904,4.0,0.0,0.0
10748,76905,2.0,0.0,0.0
10749,76935,1.0,0.0,0.0
10750,76941,1.0,0.0,0.0
10751,76950,1.0,0.0,0.0
10752,77004,2.0,0.0,0.0
10753,77005,0.0,1.0,0.0
10754,77007,1.0,0.0,0.0
10755,77008,3.0,0.0,0.0
10756,77009,1.0,0.0,0.0
10757,77012,1.0,0.0,0.0
10758,77014,1.0,0.0,0.0
10759,77015,3.0,0.0,0.0
10760,77016,4.0,0.0,0.0
10761,77018,3.0,0.0,0.0
10762,77020,2.0,0.0,0.0
10763,77021,1.0,0.0,0.0
10764,77022,2.0,0.0,0.0
10765,77023,1.0,1.0,0.5
10766,77024,5.0,0.0,0.0
10767,77025,3.0,2.0,0.4
10768,77026,0.0,1.0,0.0
10769,77027,2.0,0.0,0.0
10770,77028,1.0,0.0,0.0
10771,77032,1.0,0.0,0.0
10772,77034,1.0,0.0,0.0
10773,77036,3.0,0.0,0.0
10774,77037,0.0,1.0,0.0
10775,77040,4.0,0.0,0.0
10776,77041,3.0,0.0,0.0
10777,77042,2.0,0.0,0.0
10778,77043,1.0,0.0,0.0
10779,77044,1.0,0.0,0.0
10780,77045,1.0,0.0,0.0
10781,77047,2.0,1.0,0.3333333333333333
10782,77048,1.0,0.0,0.0
10783,77049,2.0,0.0,0.0
10784,77051,1.0,0.0,0.0
10785,77053,1.0,1.0,0.5
10786,77056,4.0,0.0,0.0
10787,77057,1.0,0.0,0.0
10788,77059,2.0,2.0,0.5
10789,77060,1.0,0.0,0.0
10790,77062,4.0,0.0,0.0
10791,77063,1.0,0.0,0.0
10792,77064,1.0,0.0,0.0
10793,77065,2.0,1.0,0.3333333333333333
10794,77066,2.0,0.0,0.0
10795,77067,1.0,0.0,0.0
10796,77068,2.0,0.0,0.0
10797,77069,2.0,2.0,0.5
10798,77070,2.0,0.0,0.0
10799,77072,4.0,0.0,0.0
10800,77073,2.0,0.0,0.0
10801,77074,2.0,0.0,0.0
10802,77075,2.0,0.0,0.0
10803,77077,2.0,2.0,0.5
10804,77078,1.0,0.0,0.0
10805,77079,3.0,0.0,0.0
10806,77080,1.0,0.0,0.0
10807,77082,2.0,0.0,0.0
10808,77083,3.0,0.0,0.0
10809,77084,3.0,3.0,0.5
10810,77087,1.0,1.0,0.5
10811,77088,2.0,0.0,0.0
10812,77089,1.0,0.0,0.0
10813,77091,1.0,1.0,0.5
10814,77092,1.0,0.0,0.0
10815,77093,2.0,0.0,0.0
10816,77095,5.0,0.0,0.0
10817,77096,2.0,1.0,0.3333333333333333
10818,77098,1.0,0.0,0.0
10819,77099,2.0,0.0,0.0
10820,77301,2.0,0.0,0.0
10821,77303,2.0,0.0,0.0
10822,77304,6.0,2.0,0.25
10823,77316,3.0,0.0,0.0
10824,77318,3.0,0.0,0.0
10825,77320,1.0,0.0,0.0
10826,77327,1.0,0.0,0.0
10827,77328,3.0,0.0,0.0
10828,77336,1.0,0.0,0.0
10829,77338,0.0,1.0,0.0
10830,77339,3.0,0.0,0.0
10831,77340,3.0,0.0,0.0
10832,77345,1.0,0.0,0.0
10833,77346,3.0,0.0,0.0
10834,77351,6.0,0.0,0.0
10835,77354,2.0,1.0,0.3333333333333333
10836,77355,2.0,1.0,0.3333333333333333
10837,77356,5.0,0.0,0.0
10838,77357,1.0,1.0,0.5
10839,77360,1.0,0.0,0.0
10840,77365,3.0,0.0,0.0
10841,77367,1.0,0.0,0.0
10842,77368,1.0,0.0,0.0
10843,77369,1.0,0.0,0.0
10844,77371,1.0,0.0,0.0
10845,77372,1.0,0.0,0.0
10846,77373,5.0,0.0,0.0
10847,77375,3.0,0.0,0.0
10848,77377,3.0,1.0,0.25
10849,77379,5.0,2.0,0.2857142857142857
10850,77380,3.0,1.0,0.25
10851,77381,1.0,0.0,0.0
10852,77382,5.0,0.0,0.0
10853,77386,0.0,1.0,0.0
10854,77388,5.0,0.0,0.0
10855,77389,1.0,1.0,0.5
10856,77396,0.0,1.0,0.0
10857,77401,1.0,0.0,0.0
10858,77406,3.0,1.0,0.25
10859,77407,1.0,0.0,0.0
10860,77414,2.0,1.0,0.3333333333333333
10861,77418,2.0,0.0,0.0
10862,77419,1.0,0.0,0.0
10863,77420,1.0,0.0,0.0
10864,77422,0.0,1.0,0.0
10865,77423,2.0,0.0,0.0
10866,77429,4.0,1.0,0.2
10867,77430,1.0,0.0,0.0
10868,77433,2.0,0.0,0.0
10869,77434,3.0,0.0,0.0
10870,77435,1.0,0.0,0.0
10871,77437,1.0,0.0,0.0
10872,77441,2.0,0.0,0.0
10873,77445,1.0,0.0,0.0
10874,77449,6.0,1.0,0.14285714285714285
10875,77450,4.0,1.0,0.2
10876,77456,1.0,0.0,0.0
10877,77459,4.0,3.0,0.42857142857142855
10878,77461,1.0,0.0,0.0
10879,77465,1.0,0.0,0.0
10880,77466,1.0,0.0,0.0
10881,77469,3.0,1.0,0.25
10882,77471,0.0,1.0,0.0
10883,77474,3.0,0.0,0.0
10884,77477,1.0,0.0,0.0
10885,77478,2.0,0.0,0.0
10886,77479,8.0,0.0,0.0
10887,77480,4.0,1.0,0.2
10888,77482,2.0,0.0,0.0
10889,77484,1.0,0.0,0.0
10890,77485,1.0,0.0,0.0
10891,77486,0.0,1.0,0.0
10892,77489,4.0,0.0,0.0
10893,77493,3.0,1.0,0.25
10894,77494,2.0,0.0,0.0
10895,77498,2.0,0.0,0.0
10896,77503,1.0,0.0,0.0
10897,77504,1.0,0.0,0.0
10898,77505,2.0,0.0,0.0
10899,77506,2.0,1.0,0.3333333333333333
10900,77510,1.0,0.0,0.0
10901,77511,4.0,3.0,0.42857142857142855
10902,77514,1.0,0.0,0.0
10903,77515,3.0,1.0,0.25
10904,77517,1.0,0.0,0.0
10905,77520,0.0,1.0,0.0
10906,77531,1.0,1.0,0.5
10907,77532,4.0,0.0,0.0
10908,77534,1.0,0.0,0.0
10909,77535,8.0,0.0,0.0
10910,77536,8.0,0.0,0.0
10911,77539,2.0,0.0,0.0
10912,77546,2.0,0.0,0.0
10913,77550,0.0,1.0,0.0
10914,77554,1.0,0.0,0.0
10915,77560,0.0,1.0,0.0
10916,77562,2.0,1.0,0.3333333333333333
10917,77563,1.0,0.0,0.0
10918,77564,2.0,0.0,0.0
10919,77565,0.0,1.0,0.0
10920,77566,2.0,0.0,0.0
10921,77568,3.0,1.0,0.25
10922,77571,1.0,0.0,0.0
10923,77573,7.0,0.0,0.0
10924,77575,3.0,0.0,0.0
10925,77578,1.0,1.0,0.5
10926,77581,1.0,1.0,0.5
10927,77583,1.0,0.0,0.0
10928,77584,5.0,2.0,0.2857142857142857
10929,77586,5.0,0.0,0.0
10930,77590,2.0,1.0,0.3333333333333333
10931,77591,1.0,0.0,0.0
10932,77598,1.0,0.0,0.0
10933,77612,3.0,1.0,0.25
10934,77615,1.0,0.0,0.0
10935,77617,1.0,0.0,0.0
10936,77619,1.0,0.0,0.0
10937,77624,1.0,1.0,0.5
10938,77625,2.0,1.0,0.3333333333333333
10939,77627,2.0,0.0,0.0
10940,77630,2.0,2.0,0.5
10941,77632,1.0,0.0,0.0
10942,77642,3.0,0.0,0.0
10943,77651,1.0,0.0,0.0
10944,77656,3.0,1.0,0.25
10945,77657,2.0,0.0,0.0
10946,77659,1.0,0.0,0.0
10947,77661,1.0,0.0,0.0
10948,77662,2.0,0.0,0.0
10949,77664,2.0,0.0,0.0
10950,77701,1.0,0.0,0.0
10951,77705,1.0,0.0,0.0
10952,77706,4.0,0.0,0.0
10953,77707,6.0,0.0,0.0
10954,77708,1.0,0.0,0.0
10955,77713,1.0,0.0,0.0
10956,77802,3.0,0.0,0.0
10957,77803,1.0,2.0,0.6666666666666666
10958,77807,2.0,1.0,0.3333333333333333
10959,77808,3.0,0.0,0.0
10960,77833,6.0,1.0,0.14285714285714285
10961,77836,1.0,1.0,0.5
10962,77837,1.0,0.0,0.0
10963,77840,2.0,0.0,0.0
10964,77845,6.0,0.0,0.0
10965,77856,1.0,0.0,0.0
10966,77861,1.0,0.0,0.0
10967,77864,0.0,1.0,0.0
10968,77868,2.0,0.0,0.0
10969,77871,0.0,1.0,0.0
10970,77872,2.0,0.0,0.0
10971,77879,1.0,0.0,0.0
10972,77880,1.0,0.0,0.0
10973,77901,3.0,0.0,0.0
10974,77904,3.0,0.0,0.0
10975,77905,2.0,0.0,0.0
10976,77954,1.0,0.0,0.0
10977,77971,1.0,0.0,0.0
10978,77974,0.0,1.0,0.0
10979,77979,1.0,0.0,0.0
10980,77983,1.0,0.0,0.0
10981,77995,2.0,0.0,0.0
10982,78002,1.0,0.0,0.0
10983,78003,2.0,1.0,0.3333333333333333
10984,78005,1.0,0.0,0.0
10985,78006,7.0,0.0,0.0
10986,78008,1.0,0.0,0.0
10987,78013,1.0,1.0,0.5
10988,78015,2.0,1.0,0.3333333333333333
10989,78016,3.0,0.0,0.0
10990,78023,2.0,1.0,0.3333333333333333
10991,78025,3.0,0.0,0.0
10992,78028,7.0,1.0,0.125
10993,78040,3.0,0.0,0.0
10994,78041,3.0,0.0,0.0
10995,78043,2.0,1.0,0.3333333333333333
10996,78045,2.0,0.0,0.0
10997,78046,2.0,0.0,0.0
10998,78058,1.0,0.0,0.0
10999,78059,1.0,0.0,0.0
11000,78061,1.0,1.0,0.5
11001,78063,1.0,0.0,0.0
11002,78064,1.0,0.0,0.0
11003,78067,0.0,1.0,0.0
11004,78069,1.0,1.0,0.5
11005,78070,2.0,0.0,0.0
11006,78076,2.0,0.0,0.0
11007,78101,1.0,0.0,0.0
11008,78102,4.0,0.0,0.0
11009,78104,1.0,0.0,0.0
11010,78107,1.0,0.0,0.0
11011,78108,2.0,1.0,0.3333333333333333
11012,78109,1.0,0.0,0.0
11013,78113,1.0,0.0,0.0
11014,78114,1.0,0.0,0.0
11015,78118,1.0,1.0,0.5
11016,78119,1.0,0.0,0.0
11017,78124,3.0,0.0,0.0
11018,78130,7.0,0.0,0.0
11019,78132,3.0,0.0,0.0
11020,78133,5.0,0.0,0.0
11021,78147,1.0,0.0,0.0
11022,78148,4.0,0.0,0.0
11023,78154,4.0,0.0,0.0
11024,78155,4.0,0.0,0.0
11025,78163,3.0,0.0,0.0
11026,78164,1.0,0.0,0.0
11027,78201,3.0,0.0,0.0
11028,78202,2.0,0.0,0.0
11029,78207,2.0,0.0,0.0
11030,78209,4.0,1.0,0.2
11031,78210,1.0,0.0,0.0
11032,78211,2.0,0.0,0.0
11033,78212,5.0,0.0,0.0
11034,78213,3.0,0.0,0.0
11035,78214,1.0,0.0,0.0
11036,78216,2.0,1.0,0.3333333333333333
11037,78217,3.0,0.0,0.0
11038,78218,1.0,0.0,0.0
11039,78219,1.0,0.0,0.0
11040,78220,1.0,1.0,0.5
11041,78221,1.0,0.0,0.0
11042,78223,1.0,0.0,0.0
11043,78224,3.0,0.0,0.0
11044,78227,2.0,2.0,0.5
11045,78228,2.0,2.0,0.5
11046,78229,3.0,0.0,0.0
11047,78230,2.0,2.0,0.5
11048,78231,1.0,1.0,0.5
11049,78232,4.0,0.0,0.0
11050,78233,4.0,0.0,0.0
11051,78237,2.0,0.0,0.0
11052,78239,4.0,0.0,0.0
11053,78240,8.0,0.0,0.0
11054,78244,1.0,0.0,0.0
11055,78245,3.0,0.0,0.0
11056,78247,3.0,0.0,0.0
11057,78248,3.0,0.0,0.0
11058,78249,3.0,0.0,0.0
11059,78250,4.0,0.0,0.0
11060,78251,2.0,0.0,0.0
11061,78253,6.0,0.0,0.0
11062,78254,4.0,0.0,0.0
11063,78255,3.0,0.0,0.0
11064,78256,1.0,0.0,0.0
11065,78257,1.0,0.0,0.0
11066,78258,5.0,0.0,0.0
11067,78259,2.0,0.0,0.0
11068,78260,6.0,0.0,0.0
11069,78261,0.0,1.0,0.0
11070,78266,3.0,0.0,0.0
11071,78332,2.0,1.0,0.3333333333333333
11072,78336,1.0,0.0,0.0
11073,78341,1.0,0.0,0.0
11074,78361,1.0,0.0,0.0
11075,78363,1.0,0.0,0.0
11076,78368,1.0,0.0,0.0
11077,78373,2.0,0.0,0.0
11078,78374,1.0,1.0,0.5
11079,78377,1.0,0.0,0.0
11080,78382,3.0,0.0,0.0
11081,78383,1.0,0.0,0.0
11082,78393,1.0,0.0,0.0
11083,78404,1.0,1.0,0.5
11084,78406,1.0,0.0,0.0
11085,78408,1.0,0.0,0.0
11086,78410,2.0,0.0,0.0
11087,78412,3.0,0.0,0.0
11088,78413,0.0,1.0,0.0
11089,78414,1.0,0.0,0.0
11090,78415,2.0,0.0,0.0
11091,78418,2.0,0.0,0.0
11092,78501,2.0,1.0,0.3333333333333333
11093,78503,3.0,0.0,0.0
11094,78504,1.0,0.0,0.0
11095,78516,3.0,0.0,0.0
11096,78520,2.0,0.0,0.0
11097,78521,6.0,1.0,0.14285714285714285
11098,78526,2.0,0.0,0.0
11099,78537,2.0,0.0,0.0
11100,78538,1.0,0.0,0.0
11101,78539,1.0,0.0,0.0
11102,78542,0.0,1.0,0.0
11103,78550,2.0,1.0,0.3333333333333333
11104,78552,1.0,0.0,0.0
11105,78558,1.0,0.0,0.0
11106,78559,1.0,0.0,0.0
11107,78566,1.0,0.0,0.0
11108,78570,2.0,0.0,0.0
11109,78572,4.0,1.0,0.2
11110,78573,3.0,0.0,0.0
11111,78575,1.0,1.0,0.5
11112,78577,5.0,0.0,0.0
11113,78578,2.0,0.0,0.0
11114,78582,2.0,0.0,0.0
11115,78584,0.0,1.0,0.0
11116,78586,1.0,1.0,0.5
11117,78589,2.0,0.0,0.0
11118,78596,4.0,0.0,0.0
11119,78602,6.0,1.0,0.14285714285714285
11120,78605,2.0,0.0,0.0
11121,78610,1.0,0.0,0.0
11122,78611,1.0,2.0,0.6666666666666666
11123,78612,1.0,0.0,0.0
11124,78613,6.0,1.0,0.14285714285714285
11125,78617,0.0,1.0,0.0
