,zcta,population,sdi_score,black_score,hisp_score,top_deprived_quartile
13502,42326,664,70.0,1.0,1.0,1.0
13503,42327,3992,48.0,4.0,6.0,0.0
13504,42328,1452,31.0,13.0,17.0,0.0
13505,42330,9202,65.0,69.0,3.0,1.0
13506,42332,83,40.0,56.0,1.0,0.0
13507,42333,1286,62.0,18.0,2.0,1.0
13508,42337,2019,62.0,16.0,3.0,1.0
13509,42338,102,1.0,1.0,1.0,0.0
13510,42339,798,35.0,39.0,1.0,0.0
13511,42343,1662,61.0,12.0,3.0,1.0
13512,42344,1324,74.0,1.0,30.0,1.0
13513,42345,10853,45.0,50.0,4.0,0.0
13514,42347,6130,63.0,21.0,34.0,1.0
13515,42348,5512,39.0,18.0,7.0,0.0
13516,42349,1098,59.0,1.0,1.0,0.0
13517,42350,1361,60.0,7.0,12.0,0.0
13518,42351,3580,26.0,18.0,14.0,0.0
13519,42352,2136,59.0,8.0,15.0,0.0
13520,42354,304,56.0,1.0,63.0,0.0
13521,42355,1911,11.0,1.0,4.0,0.0
13522,42356,91,25.0,75.0,1.0,0.0
13523,42361,626,22.0,1.0,1.0,0.0
13524,42366,5413,9.0,4.0,5.0,0.0
13525,42367,604,45.0,1.0,1.0,0.0
13526,42368,1420,31.0,1.0,42.0,0.0
13527,42369,275,57.0,1.0,32.0,0.0
13528,42370,0,0.0,0.0,0.0,0.0
13529,42371,405,14.0,1.0,26.0,0.0
13530,42372,1682,33.0,31.0,2.0,0.0
13531,42374,268,6.0,1.0,1.0,0.0
13532,42376,6276,43.0,1.0,34.0,0.0
13533,42378,2865,21.0,5.0,1.0,0.0
13534,42404,2736,56.0,19.0,7.0,0.0
13535,42406,3373,48.0,42.0,7.0,0.0
13536,42408,6186,59.0,19.0,4.0,0.0
13537,42409,2578,31.0,41.0,7.0,0.0
13538,42410,1555,79.0,84.0,18.0,1.0
13539,42411,1469,26.0,47.0,1.0,0.0
13540,42413,3584,11.0,21.0,2.0,0.0
13541,42420,38088,70.0,64.0,15.0,1.0
13542,42431,26721,56.0,64.0,21.0,0.0
13543,42436,987,27.0,13.0,4.0,0.0
13544,42437,8999,65.0,80.0,20.0,1.0
13545,42440,934,67.0,11.0,1.0,1.0
13546,42441,1624,20.0,8.0,3.0,0.0
13547,42442,3017,50.0,26.0,3.0,0.0
13548,42445,11310,62.0,57.0,8.0,1.0
13549,42450,3857,62.0,72.0,12.0,1.0
13550,42451,885,69.0,1.0,1.0,1.0
13551,42452,2599,32.0,6.0,46.0,0.0
13552,42453,550,53.0,1.0,11.0,0.0
13553,42455,3219,59.0,8.0,65.0,0.0
13554,42456,1413,33.0,1.0,15.0,0.0
13555,42458,1118,8.0,1.0,1.0,0.0
13556,42459,4344,57.0,53.0,5.0,0.0
13557,42461,1100,81.0,52.0,5.0,1.0
13558,42462,1048,20.0,29.0,1.0,0.0
13559,42463,113,48.0,1.0,1.0,0.0
13560,42464,1834,39.0,7.0,1.0,0.0
13561,42501,18020,87.0,31.0,23.0,1.0
13562,42503,23408,59.0,14.0,12.0,0.0
13563,42516,499,72.0,1.0,1.0,1.0
13564,42518,2747,51.0,9.0,41.0,0.0
13565,42519,2841,70.0,4.0,1.0,1.0
13566,42528,1475,75.0,8.0,28.0,1.0
13567,42533,903,55.0,28.0,22.0,0.0
13568,42539,9894,53.0,22.0,18.0,0.0
13569,42541,586,53.0,1.0,22.0,0.0
13570,42544,5727,37.0,12.0,1.0,0.0
13571,42553,5050,52.0,13.0,7.0,0.0
13572,42565,528,55.0,1.0,7.0,0.0
13573,42566,651,37.0,1.0,1.0,0.0
13574,42567,6216,65.0,5.0,29.0,1.0
13575,42602,10187,70.0,13.0,20.0,1.0
13576,42603,84,24.0,1.0,1.0,0.0
13577,42629,5273,76.0,13.0,32.0,1.0
13578,42631,76,1.0,1.0,1.0,0.0
13579,42633,19842,80.0,34.0,23.0,1.0
13580,42634,1675,84.0,1.0,5.0,1.0
13581,42635,4871,89.0,81.0,49.0,1.0
13582,42638,149,80.0,1.0,1.0,1.0
13583,42642,12263,73.0,6.0,24.0,1.0
13584,42647,3732,76.0,1.0,1.0,1.0
13585,42649,3066,79.0,1.0,1.0,1.0
13586,42653,4210,81.0,30.0,2.0,1.0
13587,42701,50367,52.0,62.0,31.0,0.0
13588,42712,1314,47.0,1.0,7.0,0.0
13589,42713,1637,59.0,37.0,2.0,0.0
13590,42715,317,47.0,1.0,1.0,0.0
13591,42716,1601,33.0,1.0,3.0,0.0
13592,42717,6787,72.0,39.0,2.0,1.0
13593,42718,24399,74.0,46.0,15.0,1.0
13594,42721,3803,59.0,5.0,4.0,0.0
13595,42722,601,27.0,64.0,1.0,0.0
13596,42724,3992,46.0,46.0,3.0,0.0
13597,42726,5372,58.0,10.0,8.0,0.0
13598,42728,16327,63.0,40.0,13.0,1.0
13599,42729,1393,75.0,1.0,1.0,1.0
13600,42731,53,52.0,1.0,1.0,0.0
13601,42732,1890,34.0,1.0,1.0,0.0
13602,42733,1332,59.0,1.0,6.0,0.0
13603,42740,1622,17.0,38.0,5.0,0.0
13604,42741,628,73.0,32.0,20.0,1.0
13605,42743,9249,53.0,41.0,2.0,0.0
13606,42746,2098,68.0,25.0,7.0,1.0
13607,42748,8525,66.0,53.0,30.0,1.0
13608,42749,5139,80.0,64.0,2.0,1.0
13609,42753,685,33.0,1.0,20.0,0.0
13610,42754,15370,63.0,29.0,9.0,1.0
13611,42757,2537,39.0,8.0,5.0,0.0
13612,42758,107,65.0,1.0,1.0,1.0
13613,42762,472,58.0,1.0,1.0,0.0
13614,42764,504,69.0,1.0,1.0,1.0
13615,42765,6061,66.0,53.0,29.0,1.0
13616,42776,3424,63.0,10.0,17.0,1.0
13617,42782,1066,58.0,47.0,1.0,0.0
13618,42784,2428,62.0,19.0,7.0,1.0
13619,42788,405,8.0,1.0,1.0,0.0
13620,43001,2677,4.0,1.0,15.0,0.0
13621,43002,2859,1.0,41.0,1.0,0.0
13622,43003,2429,38.0,1.0,38.0,0.0
13623,43004,24464,34.0,86.0,10.0,0.0
13624,43005,103,68.0,1.0,1.0,1.0
13625,43006,558,62.0,1.0,1.0,1.0
13626,43008,2445,89.0,1.0,52.0,1.0
13627,43009,2142,6.0,1.0,5.0,0.0
13628,43010,371,66.0,1.0,1.0,1.0
13629,43011,7806,24.0,20.0,9.0,0.0
13630,43013,1025,7.0,1.0,1.0,0.0
13631,43014,3531,62.0,7.0,23.0,1.0
13632,43015,52145,23.0,45.0,9.0,0.0
13633,43016,34438,10.0,36.0,25.0,0.0
13634,43017,40242,12.0,42.0,40.0,0.0
13635,43019,9438,43.0,9.0,4.0,0.0
13636,43021,11553,1.0,32.0,8.0,0.0
13637,43022,4231,35.0,43.0,13.0,0.0
13638,43023,13181,2.0,24.0,11.0,0.0
13639,43025,5730,33.0,8.0,5.0,0.0
13640,43026,59179,19.0,45.0,29.0,0.0
13641,43028,7938,25.0,10.0,2.0,0.0
13642,43029,526,30.0,24.0,1.0,0.0
13643,43030,105,10.0,1.0,1.0,0.0
13644,43031,12499,10.0,12.0,16.0,0.0
13645,43032,143,34.0,1.0,1.0,0.0
13646,43033,403,55.0,1.0,1.0,0.0
13647,43035,26471,8.0,54.0,34.0,0.0
13648,43036,280,73.0,20.0,1.0,1.0
13649,43037,408,58.0,1.0,1.0,0.0
13650,43040,32649,29.0,39.0,10.0,0.0
13651,43044,5232,32.0,37.0,2.0,0.0
13652,43045,1685,9.0,5.0,5.0,0.0
13653,43046,3891,21.0,1.0,25.0,0.0
13654,43050,28313,59.0,18.0,10.0,0.0
13655,43054,23358,4.0,55.0,7.0,0.0
13656,43055,60866,68.0,39.0,7.0,1.0
13657,43056,17860,34.0,25.0,10.0,0.0
13658,43060,2545,32.0,1.0,14.0,0.0
13659,43061,4107,2.0,47.0,37.0,0.0
13660,43062,27717,16.0,43.0,10.0,0.0
13661,43064,13857,15.0,28.0,7.0,0.0
13662,43065,41266,2.0,46.0,17.0,0.0
13663,43066,1363,2.0,1.0,31.0,0.0
13664,43067,1154,17.0,1.0,25.0,0.0
13665,43068,54214,51.0,87.0,42.0,0.0
13666,43070,135,29.0,1.0,1.0,0.0
13667,43071,2044,38.0,1.0,2.0,0.0
13668,43072,5688,29.0,11.0,5.0,0.0
13669,43074,11981,3.0,23.0,14.0,0.0
13670,43076,8694,17.0,10.0,3.0,0.0
13671,43077,325,31.0,14.0,30.0,0.0
13672,43078,20383,58.0,38.0,15.0,0.0
13673,43080,5612,33.0,6.0,33.0,0.0
13674,43081,57560,22.0,64.0,16.0,0.0
13675,43082,31425,1.0,48.0,18.0,0.0
13676,43084,791,26.0,21.0,23.0,0.0
13677,43085,24815,17.0,55.0,34.0,0.0
13678,43101,364,79.0,1.0,1.0,1.0
13679,43102,4813,23.0,4.0,7.0,0.0
13680,43103,11782,24.0,5.0,14.0,0.0
13681,43105,8470,24.0,5.0,12.0,0.0
13682,43106,1636,86.0,26.0,69.0,1.0
13683,43107,3396,45.0,9.0,3.0,0.0
13684,43109,95,45.0,1.0,1.0,0.0
13685,43110,36208,29.0,85.0,18.0,0.0
13686,43111,265,73.0,1.0,1.0,1.0
13687,43112,4128,10.0,6.0,1.0,0.0
13688,43113,23540,51.0,34.0,7.0,0.0
13689,43115,1525,73.0,17.0,2.0,1.0
13690,43116,1517,3.0,8.0,13.0,0.0
13691,43117,181,14.0,1.0,1.0,0.0
13692,43119,28115,43.0,56.0,53.0,0.0
13693,43123,61803,29.0,45.0,10.0,0.0
13694,43125,13163,29.0,75.0,21.0,0.0
13695,43126,394,52.0,1.0,2.0,0.0
13696,43127,113,22.0,1.0,1.0,0.0
13697,43128,2219,61.0,39.0,7.0,1.0
13698,43130,59566,60.0,32.0,12.0,0.0
13699,43135,4531,59.0,1.0,5.0,0.0
13700,43136,494,24.0,36.0,6.0,0.0
13701,43137,1501,24.0,11.0,13.0,0.0
13702,43138,18534,59.0,13.0,5.0,0.0
13703,43140,24424,50.0,68.0,16.0,0.0
13704,43142,178,85.0,1.0,1.0,1.0
13705,43143,5498,41.0,8.0,5.0,0.0
13706,43144,369,28.0,1.0,4.0,0.0
13707,43145,1636,37.0,1.0,5.0,0.0
13708,43146,12303,22.0,68.0,10.0,0.0
13709,43147,39510,5.0,74.0,13.0,0.0
13710,43148,2382,53.0,23.0,3.0,0.0
13711,43149,2812,19.0,1.0,1.0,0.0
13712,43150,2341,37.0,18.0,4.0,0.0
13713,43151,196,14.0,1.0,1.0,0.0
13714,43152,748,46.0,1.0,1.0,0.0
13715,43153,922,28.0,1.0,1.0,0.0
13716,43154,3357,21.0,1.0,2.0,0.0
13717,43155,2496,17.0,1.0,7.0,0.0
13718,43156,221,27.0,46.0,30.0,0.0
13719,43157,539,63.0,1.0,15.0,1.0
13720,43158,260,55.0,1.0,1.0,0.0
13721,43160,22431,70.0,32.0,6.0,1.0
13722,43162,6885,32.0,15.0,4.0,0.0
13723,43164,2157,54.0,1.0,3.0,0.0
13724,43201,30586,81.0,72.0,31.0,1.0
13725,43202,22313,57.0,46.0,15.0,0.0
13726,43203,7832,96.0,98.0,23.0,1.0
13727,43204,39897,82.0,72.0,44.0,1.0
13728,43205,13030,93.0,97.0,14.0,1.0
13729,43206,22087,86.0,93.0,13.0,1.0
13730,43207,47124,88.0,86.0,31.0,1.0
13731,43209,28790,49.0,88.0,20.0,0.0
13732,43210,10889,76.0,49.0,22.0,1.0
13733,43211,21322,99.0,97.0,28.0,1.0
13734,43212,19119,29.0,34.0,18.0,0.0
13735,43213,32570,91.0,92.0,63.0,1.0
13736,43214,26434,25.0,45.0,22.0,0.0
13737,43215,13197,57.0,71.0,23.0,0.0
13738,43217,2594,80.0,80.0,37.0,1.0
13739,43219,28305,93.0,98.0,41.0,1.0
13740,43220,26339,18.0,39.0,25.0,0.0
13741,43221,32368,11.0,37.0,22.0,0.0
13742,43222,3918,99.0,77.0,33.0,1.0
13743,43223,25565,97.0,84.0,32.0,1.0
13744,43224,39958,91.0,92.0,42.0,1.0
13745,43227,22959,90.0,96.0,55.0,1.0
13746,43228,55335,88.0,76.0,67.0,1.0
13747,43229,48597,80.0,93.0,53.0,1.0
13748,43230,55313,21.0,78.0,20.0,0.0
13749,43231,19624,67.0,93.0,33.0,1.0
13750,43232,43204,85.0,96.0,29.0,1.0
13751,43235,41814,32.0,50.0,44.0,0.0
13752,43240,3816,25.0,55.0,31.0,0.0
13753,43302,54485,71.0,59.0,18.0,1.0
13754,43310,3154,28.0,8.0,2.0,0.0
13755,43311,19124,61.0,44.0,11.0,1.0
13756,43314,3066,5.0,1.0,2.0,0.0
13757,43315,6622,44.0,15.0,2.0,0.0
13758,43316,6081,33.0,7.0,13.0,0.0
13759,43317,157,20.0,45.0,1.0,0.0
13760,43318,4949,75.0,11.0,1.0,1.0
13761,43319,732,11.0,1.0,49.0,0.0
13762,43320,1879,27.0,10.0,20.0,0.0
13763,43321,338,46.0,1.0,20.0,0.0
13764,43322,368,50.0,1.0,16.0,0.0
13765,43323,685,14.0,18.0,20.0,0.0
13766,43324,2764,11.0,11.0,22.0,0.0
13767,43326,13255,63.0,12.0,15.0,1.0
13768,43330,76,44.0,1.0,1.0,0.0
13769,43331,4450,52.0,5.0,3.0,0.0
13770,43332,1577,53.0,1.0,52.0,0.0
13771,43333,675,10.0,11.0,21.0,0.0
13772,43334,7000,30.0,1.0,18.0,0.0
13773,43336,0,0.0,0.0,0.0,0.0
13774,43337,1048,10.0,8.0,1.0,0.0
13775,43338,10113,33.0,15.0,4.0,0.0
13776,43340,2005,62.0,12.0,1.0,1.0
13777,43341,1469,22.0,19.0,1.0,0.0
13778,43342,3011,17.0,6.0,13.0,0.0
13779,43343,1331,49.0,7.0,9.0,0.0
13780,43344,5650,40.0,4.0,5.0,0.0
13781,43345,659,23.0,30.0,1.0,0.0
13782,43347,1534,22.0,17.0,1.0,0.0
13783,43348,1646,81.0,14.0,1.0,1.0
13784,43351,10698,51.0,6.0,22.0,0.0
13785,43356,1137,5.0,1.0,29.0,0.0
13786,43357,4436,5.0,25.0,14.0,0.0
13787,43358,2705,24.0,9.0,10.0,0.0
13788,43359,720,15.0,1.0,1.0,0.0
13789,43360,1684,11.0,1.0,1.0,0.0
13790,43402,32788,59.0,46.0,36.0,0.0
13791,43403,5449,2.0,74.0,31.0,0.0
13792,43406,1744,59.0,5.0,58.0,0.0
13793,43407,753,5.0,46.0,65.0,0.0
13794,43408,307,28.0,1.0,52.0,0.0
13795,43410,10455,35.0,4.0,36.0,0.0
13796,43412,4586,18.0,12.0,40.0,0.0
13797,43413,1645,15.0,5.0,26.0,0.0
13798,43416,2837,7.0,6.0,21.0,0.0
13799,43420,30452,57.0,55.0,61.0,0.0
13800,43430,4895,12.0,18.0,43.0,0.0
13801,43431,4515,37.0,4.0,51.0,0.0
13802,43432,1201,3.0,1.0,1.0,0.0
13803,43433,20,12.0,1.0,1.0,0.0
13804,43434,128,72.0,1.0,1.0,1.0
13805,43435,1319,15.0,1.0,8.0,0.0
13806,43437,472,55.0,1.0,63.0,0.0
13807,43438,138,14.0,1.0,5.0,0.0
13808,43439,50,27.0,1.0,1.0,0.0
13809,43440,4921,12.0,18.0,3.0,0.0
13810,43442,1378,26.0,28.0,60.0,0.0
13811,43443,1860,7.0,1.0,35.0,0.0
13812,43445,1225,15.0,1.0,62.0,0.0
13813,43446,142,1.0,1.0,1.0,0.0
13814,43447,3428,12.0,7.0,11.0,0.0
13815,43449,8519,19.0,9.0,25.0,0.0
13816,43450,3583,14.0,7.0,42.0,0.0
13817,43451,952,14.0,17.0,47.0,0.0
13818,43452,13490,43.0,29.0,48.0,0.0
13819,43456,483,19.0,34.0,42.0,0.0
13820,43457,1389,30.0,1.0,46.0,0.0
13821,43458,485,47.0,1.0,9.0,0.0
13822,43460,6431,18.0,31.0,27.0,0.0
13823,43462,1004,16.0,1.0,40.0,0.0
13824,43463,18,1.0,1.0,1.0,0.0
13825,43464,1096,2.0,1.0,1.0,0.0
13826,43465,5482,25.0,43.0,26.0,0.0
13827,43466,2264,9.0,9.0,16.0,0.0
13828,43467,101,45.0,1.0,1.0,0.0
13829,43468,407,41.0,41.0,42.0,0.0
13830,43469,3062,29.0,6.0,51.0,0.0
13831,43501,746,44.0,12.0,12.0,0.0
13832,43502,6723,34.0,10.0,60.0,0.0
13833,43504,1281,13.0,22.0,3.0,0.0
13834,43505,66,16.0,26.0,1.0,0.0
13835,43506,14777,45.0,7.0,25.0,0.0
13836,43511,863,12.0,1.0,13.0,0.0
13837,43512,27814,44.0,33.0,58.0,0.0
13838,43515,8608,25.0,15.0,36.0,0.0
13839,43516,2797,47.0,9.0,41.0,0.0
13840,43517,3859,26.0,24.0,30.0,0.0
13841,43518,2502,45.0,1.0,7.0,0.0
13842,43519,256,49.0,1.0,1.0,0.0
13843,43521,2760,40.0,4.0,38.0,0.0
13844,43522,2812,19.0,5.0,33.0,0.0
13845,43523,0,0.0,0.0,0.0,0.0
13846,43524,1240,26.0,1.0,59.0,0.0
13847,43525,1272,2.0,1.0,29.0,0.0
13848,43526,5450,48.0,5.0,45.0,0.0
13849,43527,2117,32.0,15.0,68.0,0.0
13850,43528,16244,38.0,67.0,36.0,0.0
13851,43529,296,69.0,37.0,75.0,1.0
13852,43531,76,82.0,1.0,1.0,1.0
13853,43532,3885,14.0,15.0,34.0,0.0
13854,43533,1528,12.0,1.0,13.0,0.0
13855,43534,1602,15.0,11.0,38.0,0.0
13856,43535,938,41.0,1.0,60.0,0.0
13857,43536,543,9.0,1.0,1.0,0.0
13858,43537,26651,17.0,51.0,27.0,0.0
13859,43540,1891,9.0,1.0,26.0,0.0
13860,43541,208,48.0,11.0,85.0,0.0
13861,43542,3891,2.0,1.0,1.0,0.0
13862,43543,8117,44.0,5.0,24.0,0.0
13863,43545,14499,34.0,14.0,42.0,0.0
13864,43547,355,8.0,1.0,44.0,0.0
13865,43548,662,30.0,1.0,32.0,0.0
13866,43549,1454,14.0,6.0,17.0,0.0
13867,43551,37596,16.0,25.0,31.0,0.0
13868,43553,178,18.0,74.0,1.0,0.0
13869,43554,2695,42.0,8.0,30.0,0.0
13870,43555,204,10.0,1.0,1.0,0.0
13871,43556,1994,40.0,5.0,57.0,0.0
13872,43557,3288,30.0,67.0,60.0,0.0
13873,43558,12446,14.0,20.0,40.0,0.0
13874,43560,32220,11.0,40.0,16.0,0.0
13875,43565,469,18.0,14.0,32.0,0.0
13876,43566,8150,9.0,22.0,11.0,0.0
13877,43567,12898,42.0,9.0,61.0,0.0
13878,43569,3067,34.0,7.0,67.0,0.0
13879,43570,3020,36.0,9.0,30.0,0.0
13880,43571,7377,5.0,13.0,19.0,0.0
13881,43604,9289,97.0,96.0,51.0,1.0
13882,43605,27699,95.0,68.0,72.0,1.0
13883,43606,24342,74.0,88.0,23.0,1.0
13884,43607,23123,90.0,98.0,31.0,1.0
13885,43608,15906,94.0,96.0,54.0,1.0
13886,43609,22364,95.0,83.0,66.0,1.0
13887,43610,4295,91.0,97.0,31.0,1.0
13888,43611,18544,75.0,71.0,45.0,1.0
13889,43612,30543,79.0,71.0,54.0,1.0
13890,43613,31677,55.0,68.0,42.0,0.0
13891,43614,30586,54.0,78.0,37.0,0.0
13892,43615,39952,69.0,85.0,33.0,1.0
13893,43616,20892,42.0,23.0,50.0,0.0
13894,43617,6827,11.0,37.0,15.0,0.0
13895,43619,7587,27.0,43.0,50.0,0.0
13896,43620,6007,97.0,97.0,27.0,1.0
13897,43623,20154,47.0,53.0,28.0,0.0
13898,43701,55101,73.0,51.0,4.0,1.0
13899,43711,53,28.0,1.0,1.0,0.0
13900,43713,7272,25.0,30.0,3.0,0.0
13901,43716,1990,51.0,1.0,2.0,0.0
13902,43717,117,48.0,1.0,36.0,0.0
13903,43718,3364,12.0,1.0,3.0,0.0
13904,43719,2591,33.0,6.0,2.0,0.0
13905,43720,1258,47.0,1.0,1.0,0.0
13906,43721,42,12.0,1.0,1.0,0.0
13907,43722,287,24.0,1.0,1.0,0.0
13908,43723,4914,74.0,1.0,6.0,1.0
13909,43724,9680,37.0,64.0,8.0,0.0
13910,43725,20114,65.0,31.0,9.0,1.0
13911,43727,1175,27.0,1.0,10.0,0.0
13912,43728,1172,56.0,76.0,7.0,0.0
13913,43730,2468,62.0,5.0,7.0,1.0
13914,43731,5582,59.0,1.0,5.0,0.0
13915,43732,1742,24.0,10.0,2.0,0.0
13916,43733,135,18.0,100.0,1.0,0.0
13917,43734,1595,39.0,1.0,1.0,0.0
13918,43735,497,52.0,1.0,1.0,0.0
13919,43736,79,28.0,1.0,1.0,0.0
13920,43738,156,37.0,1.0,1.0,0.0
13921,43739,2260,24.0,1.0,20.0,0.0
13922,43740,515,55.0,1.0,1.0,0.0
13923,43746,1402,40.0,37.0,1.0,0.0
13924,43747,1048,72.0,1.0,1.0,1.0
13925,43748,2679,72.0,8.0,26.0,1.0
13926,43749,2691,43.0,1.0,1.0,0.0
13927,43750,145,47.0,1.0,1.0,0.0
13928,43754,1859,42.0,8.0,4.0,0.0
13929,43755,1284,28.0,1.0,16.0,0.0
13930,43756,5467,59.0,34.0,1.0,0.0
13931,43758,3001,58.0,55.0,6.0,0.0
13932,43759,61,5.0,1.0,11.0,0.0
13933,43760,2266,29.0,11.0,1.0,0.0
13934,43761,48,12.0,1.0,1.0,0.0
13935,43762,6307,53.0,20.0,7.0,0.0
13936,43764,8644,61.0,10.0,3.0,1.0
13937,43766,1811,73.0,54.0,3.0,1.0
13938,43767,1296,16.0,5.0,28.0,0.0
13939,43768,353,33.0,1.0,1.0,0.0
13940,43771,1762,64.0,1.0,16.0,1.0
13941,43772,1805,26.0,5.0,1.0,0.0
13942,43773,2997,46.0,1.0,2.0,0.0
13943,43777,4380,76.0,1.0,2.0,1.0
13944,43778,1411,50.0,1.0,11.0,0.0
13945,43779,908,20.0,1.0,1.0,0.0
13946,43780,1756,24.0,1.0,8.0,0.0
13947,43782,865,77.0,1.0,1.0,1.0
13948,43783,4626,28.0,1.0,1.0,0.0
13949,43786,30,34.0,1.0,1.0,0.0
13950,43787,2867,57.0,30.0,1.0,0.0
13951,43788,938,73.0,1.0,1.0,1.0
13952,43793,4922,56.0,22.0,5.0,0.0
13953,43802,1049,21.0,1.0,1.0,0.0
13954,43804,3470,52.0,13.0,5.0,0.0
13955,43805,51,43.0,1.0,1.0,0.0
13956,43811,798,31.0,1.0,3.0,0.0
13957,43812,18848,61.0,21.0,9.0,1.0
13958,43821,4144,28.0,6.0,3.0,0.0
13959,43822,4759,38.0,8.0,9.0,0.0
13960,43824,3618,53.0,1.0,1.0,0.0
13961,43830,6568,23.0,6.0,14.0,0.0
13962,43832,7665,43.0,9.0,6.0,0.0
13963,43836,124,2.0,1.0,1.0,0.0
13964,43837,1913,36.0,1.0,1.0,0.0
13965,43840,1288,7.0,1.0,3.0,0.0
13966,43842,194,29.0,1.0,1.0,0.0
13967,43843,1420,40.0,1.0,13.0,0.0
13968,43844,3531,30.0,50.0,3.0,0.0
13969,43845,4878,29.0,6.0,4.0,0.0
13970,43901,2201,27.0,12.0,2.0,0.0
13971,43902,52,11.0,1.0,81.0,0.0
13972,43903,2275,30.0,14.0,1.0,0.0
13973,43905,144,60.0,1.0,1.0,0.0
13974,43906,8445,65.0,39.0,2.0,1.0
13975,43907,6020,42.0,48.0,2.0,0.0
13976,43908,1518,33.0,9.0,1.0,0.0
13977,43910,3035,6.0,31.0,1.0,0.0
13978,43912,6601,68.0,62.0,2.0,1.0
13979,43913,1690,53.0,12.0,1.0,0.0
13980,43914,127,54.0,1.0,1.0,0.0
13981,43915,1348,19.0,1.0,3.0,0.0
13982,43917,3059,16.0,14.0,4.0,0.0
13983,43920,22974,74.0,41.0,3.0,1.0
13984,43925,398,66.0,1.0,1.0,1.0
13985,43926,246,51.0,1.0,1.0,0.0
13986,43927,141,48.0,1.0,1.0,0.0
13987,43928,117,12.0,1.0,1.0,0.0
13988,43930,911,18.0,1.0,1.0,0.0
13989,43931,240,29.0,1.0,1.0,0.0
13990,43932,667,22.0,6.0,1.0,0.0
13991,43933,2035,14.0,1.0,1.0,0.0
13992,43934,366,29.0,1.0,1.0,0.0
13993,43935,8868,66.0,41.0,5.0,1.0
13994,43938,5295,48.0,36.0,4.0,0.0
13995,43939,637,34.0,6.0,1.0,0.0
13996,43940,339,54.0,1.0,1.0,0.0
13997,43942,2475,45.0,4.0,1.0,0.0
13998,43943,3070,50.0,7.0,2.0,0.0
13999,43944,2556,5.0,22.0,7.0,0.0
14000,43945,3266,60.0,4.0,5.0,0.0
14001,43946,2145,36.0,1.0,1.0,0.0
14002,43947,5313,24.0,1.0,1.0,0.0
14003,43948,663,55.0,55.0,9.0,0.0
14004,43950,16509,21.0,65.0,16.0,0.0
14005,43951,126,31.0,1.0,1.0,0.0
14006,43952,18644,77.0,75.0,21.0,1.0
14007,43953,11735,37.0,53.0,11.0,0.0
14008,43961,318,72.0,34.0,1.0,1.0
14009,43962,85,9.0,1.0,1.0,0.0
14010,43963,1314,49.0,15.0,1.0,0.0
14011,43964,9239,61.0,27.0,4.0,1.0
14012,43967,0,0.0,0.0,0.0,0.0
14013,43968,6559,77.0,34.0,7.0,1.0
14014,43970,66,2.0,1.0,1.0,0.0
14015,43971,1147,59.0,15.0,1.0,0.0
14016,43972,216,16.0,1.0,1.0,0.0
14017,43973,2393,57.0,41.0,2.0,0.0
14018,43974,60,28.0,1.0,1.0,0.0
14019,43976,1904,27.0,33.0,2.0,0.0
14020,43977,2504,32.0,9.0,2.0,0.0
14021,43983,443,48.0,1.0,58.0,0.0
14022,43985,129,69.0,1.0,1.0,1.0
14023,43986,2156,68.0,6.0,1.0,1.0
14024,43988,2173,38.0,1.0,37.0,0.0
14025,44001,20900,21.0,20.0,26.0,0.0
14026,44003,4233,65.0,7.0,17.0,1.0
14027,44004,32671,78.0,56.0,39.0,1.0
14028,44010,1714,39.0,11.0,15.0,0.0
14029,44011,22046,10.0,52.0,24.0,0.0
14030,44012,23052,6.0,26.0,20.0,0.0
14031,44017,19098,35.0,55.0,22.0,0.0
14032,44021,6242,33.0,20.0,8.0,0.0
14033,44022,16811,3.0,33.0,13.0,0.0
14034,44023,17332,2.0,46.0,6.0,0.0
14035,44024,23668,13.0,24.0,17.0,0.0
14036,44026,11009,4.0,1.0,8.0,0.0
14037,44028,8840,19.0,4.0,7.0,0.0
14038,44030,16036,60.0,58.0,21.0,0.0
14039,44032,1764,38.0,10.0,48.0,0.0
14040,44035,63689,74.0,72.0,38.0,1.0
14041,44039,31322,14.0,28.0,27.0,0.0
14042,44040,2989,2.0,26.0,15.0,0.0
14043,44041,14607,46.0,12.0,41.0,0.0
14044,44044,14943,16.0,73.0,19.0,0.0
14045,44045,387,44.0,40.0,5.0,0.0
14046,44046,1787,20.0,8.0,1.0,0.0
14047,44047,8840,27.0,21.0,9.0,0.0
14048,44048,2737,52.0,1.0,7.0,0.0
14049,44049,243,25.0,1.0,1.0,0.0
14050,44050,6466,15.0,19.0,7.0,0.0
14051,44052,28652,89.0,81.0,76.0,1.0
14052,44053,18149,55.0,65.0,69.0,0.0
14053,44054,12645,24.0,32.0,42.0,0.0
14054,44055,20886,93.0,68.0,88.0,1.0
14055,44056,11538,3.0,66.0,16.0,0.0
14056,44057,19544,30.0,14.0,17.0,0.0
14057,44060,60970,10.0,16.0,6.0,0.0
14058,44062,15485,59.0,6.0,6.0,0.0
14059,44064,1705,13.0,1.0,3.0,0.0
14060,44065,4444,18.0,24.0,2.0,0.0
14061,44067,20592,8.0,61.0,15.0,0.0
14062,44070,32410,23.0,27.0,29.0,0.0
14063,44072,4632,3.0,1.0,8.0,0.0
14064,44074,11725,42.0,74.0,39.0,0.0
14065,44076,4886,70.0,25.0,7.0,1.0
